,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,Clean Lyrics,hiphop,pop,country,rock,rnb,metal,dance,rap
105,2019-12-28,2,Rockin' Around The Christmas Tree,Brenda Lee,Rockin' Around The Christmas TreeBrenda Lee,9,3.0,2,31,Rockin around the Christmas tree At the Christmas party hop Mistletoe hung where you can see Every couple tries to stop  Rockin around the Christmas tree Let the Christmas spirit ring Later well have some pumpkin pie And well do some caroling  You will get a sentimental feeling When you hear Voices singing Lets be jolly Deck the halls with boughs of holly  Rockin around the Christmas tree Have a happy holiday Everyone dancing merrily In the new oldfashioned way  You will get a sentimental feeling When you hear Voices singing Lets be jolly Deck the halls with boughs of holly  Rockin around the Christmas tree Have a happy holiday Everyone dancing merrily In the new oldfashioned way,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2013-08-17,44,Ho Hey,The Lumineers,Ho HeyThe Lumineers,1,47.0,3,61,Ho Hey Ho Hey  Ho Ive been trying to do it right Hey Ive been living a lonely life Ho Ive been sleeping here instead Hey Ive been sleeping in my bed Ho Been sleeping in my bed Hey Ho  Ho So show me family Hey All the blood that I would bleed Ho I dont know where I belong Hey I dont know where I went wrong Ho But I can write a song Hey  One two three I belong with you you belong with me youre my sweetheart I belong with you you belong with me youre my sweet  Ho Hey Ho Hey  Ho I dont think youre right for him Hey Look at what it might have been if you Ho Took a bus to Chinatown Hey Id be standing on Canal Ho And Bowery Hey Ho And shed be standing next to me Hey  One two three I belong with you you belong with me youre my sweetheart I belong with you you belong with me youre my sweetheart  Love we need it now Lets hope for some Cause oh were bleeding out  I belong with you you belong with me youre my sweetheart I belong with you you belong with me youre my sweet  Ho Hey Ho Last one Hey,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
107,2019-06-15,3,Talk,Khalid,TalkKhalid,1,3.0,3,17,Can we just talk Can we just talk Talk about where were goin Before we get lost lend me your thoughts Cant get what we want without knowin Ive never felt like this before I apologize if Im movin too far Can we just talk Can we just talk Figure out where were goin  Yeah started off right I can see it in your eyes I can tell that youre wantin more Whats been on your mind Theres no reason we should hide Tell me somethin I aint heard before  Oh Ive been dreamin bout it And its you Im on So stop thinkin bout it  Can we just talk Can we just talk Talk about where were goin Before we get lost lend me your thoughts Yeah Cant get what we want without knowin No Ive never felt like this before I apologize if Im movin too far Can we just talk Can we just talk Figure out where were goin  Oh nah Penthouse view left some flowers in the room Ill make sure I leave the door unlocked Now Im on the way swear I wont be late Ill be there by five oclock  Oh youve been dreamin bout it And Im what you want So stop thinkin bout it  Can we just talk Oh Can we just talk Talk about where were goin Before we get lost lend me your thoughts Cant get what we want without knowin Ive never felt like this before I apologize if Im movin too far Can we just talk Can we just talk Figure out where were goin  Figure out where were goin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2019-06-15,3,Talk,Khalid,TalkKhalid,1,3.0,3,17,Can we just talk Can we just talk Talk about where were goin Before we get lost lend me your thoughts Cant get what we want without knowin Ive never felt like this before I apologize if Im movin too far Can we just talk Can we just talk Figure out where were goin  Yeah started off right I can see it in your eyes I can tell that youre wantin more Whats been on your mind Theres no reason we should hide Tell me somethin I aint heard before  Oh Ive been dreamin bout it And its you Im on So stop thinkin bout it  Can we just talk Can we just talk Talk about where were goin Before we get lost lend me your thoughts Yeah Cant get what we want without knowin No Ive never felt like this before I apologize if Im movin too far Can we just talk Can we just talk Figure out where were goin  Oh nah Penthouse view left some flowers in the room Ill make sure I leave the door unlocked Now Im on the way swear I wont be late Ill be there by five oclock  Oh youve been dreamin bout it And Im what you want So stop thinkin bout it  Can we just talk Oh Can we just talk Talk about where were goin Before we get lost lend me your thoughts Cant get what we want without knowin Ive never felt like this before I apologize if Im movin too far Can we just talk Can we just talk Figure out where were goin  Figure out where were goin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2016-05-07,7,No,Meghan Trainor,NoMeghan Trainor,1,4.0,3,7,I think its so cute and I think its so sweet How you let your friends encourage you to try and talk to me But let me stop you there oh before you speak  Nah to the ah to the no no no My name is no my sign is no my number is no You need to let it go you need to let it go Need to let it go Nah to the ah to the no no no My name is no my sign is no my number is no You need to let it go you need to let it go Need to let it go Nah to the ah to the no no no  First you gonna say you aint runnin game Thinkin Im believing every word Call me beautiful so original Telling me Im not like other girls I was in my zone before you came along Now Im thinking maybe you should go Blah blah blah I be like nah to the ah to the no no no  All my ladies listen up If that boy aint giving up Lick your lips and swing your hips Girl all you gotta say is  My name is no my sign is no my number is no You need to let it go you need to let it go Need to let it go Nah to the ah to the no no no My name is no my sign is no my number is no You need to let it go you need to let it go Need to let it go Nah to the ah to the no no no  Thank you in advance I dont wanna dance nope I dont need your hands all over me If I want a man then Imma get a man But its never my priority I was in my zone before you came along Dont want you to take this personal Blah blah blah I be like nah to the ah to the no no no  All my ladies listen up If that boy aint giving up Lick your lips and swing your hips Girl all you gotta say is  My name is no my sign is no my number is no You need to let it go you need to let it go Need to let it go Nah to the ah to the no no no My name is no my sign is no my number is no You need to let it go you need to let it go Need to let it go Nah to the ah to the no no no  Im feeling Untouchable untouchable Im feeling Untouchable untouchable Im feeling Untouchable untouchable Im feeling Untouchable untouchable Nah to the ah to the no no no Im feeling Untouchable untouchable Im feeling Untouchable untouchable Im feeling Untouchable untouchable Im feeling Untouchable untouchable Nah to the ah to the no no no  All my ladies listen up If that boy aint giving up Lick your lips and swing your hips Girl all you gotta say is  My name is no my sign is no my number is no You need to let it go you need to let it go Need to let it go Nah to the ah to the no no no My name is no my sign is no my number is no You need to let it go you need to let it go Need to let it go Nah to the ah to the no no no  Im feeling Untouchable untouchable Im feeling Untouchable untouchable Im feeling Untouchable untouchable Nah to the ah to the no no no,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
110,2019-06-15,42,Please Me,Cardi B & Bruno Mars,Please MeCardi B & Bruno Mars,1,35.0,3,16,Uh uh yeah come on  Please me baby Turn around and just tease me baby You know what I want and what I need baby Let me hear you say Please Let me hear you say Please Please me baby Turn around and just tease me baby You know what I want and what I need baby Let me hear you say Please Let me hear you say Please Woo  Lollipoppin Poppin twerkin in some Js Ooh On the dance floor Uhhuh no panties in the way Nope I take my time with it Ow bring you close to me Ow Dont want no young dumb shit Better fuck me like we listenin to Jodeci I was tryna lay low Low takin it slow Slow When Im fuckin again Ay Gotta celebrate do you man look good Better put him away If you cant sweat the weave out you shouldnt even be out Dinner reservations like the pussy you gon eat out  Im gonna ride it do it just how you like it Tonight and after that Lets do it one more time Girl I aint one for beggin but now you got me beggin  Please me baby Turn around and just tease me baby You know what I want and what I need baby Let me hear you say Please Let me hear you say Please Woo Please me baby Turn around and just tease me baby You know what I want and what I need baby Let me hear you say Please Let me hear you say Please Woo  Booty so round Round booty so soft Soft Bet you wanna smack it again Ay Let me demonstrate Hit it one time make it levitate Titties out like blaka Blaka Broke bitches watch out now Watch out Your pussy basura Basura My pussy horchata Oh  Im gonna ride it do it just how you like it Tonight and after that Ooh Lets do it one more time Girl I aint one for beggin but now you got me beggin  Please me baby Turn around and just tease me baby You know what I want and what I need baby Let me hear you say Please Let me hear you say Please Woo  Come on Come on back it up for me Come on Ooh twerk it on me slowly Come on Girl let me put this lovin on you You better say that shit Uh Cardi dont play that shit Yeah Do my back like I do these records break that shit  Please me baby Uh Turn around and tease me baby Uh ooh You got what I want and need baby Yes Let me hear you say Please Let me hear you say Please Woo Please me baby Turn around and tease me baby You got what I want and need baby Let me hear you say Please Let me hear you say Please Woo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2018-11-03,5,Better Now,Post Malone,Better NowPost Malone,1,4.0,3,26,You probably think that you are better now better now You only say that cause Im not around not around You know I never meant to let you down let you down Woulda gave you anything woulda gave you everything You know I say that I am better now better now I only say that cause youre not around not around You know I never meant to let you down let you down Woulda gave you anything woulda gave you everything  I did not believe that it would end no Everything came second to the Benzo Youre not even speakin to my friends no You knew all my uncles and my aunts though Twenty candles blow em out and open your eyes We were lookin forward to the rest of our lives Used to keep my picture posted by your bedside Now its in your dresser with the socks you dont like And Im rollin rollin rollin rollin With my brothers like its Jonas Jonas Drinkin Henny and Im tryna forget But I cant get this shit outta my head  You probably think that you are better now better now You only say that cause Im not around not around You know I never meant to let you down let you down Woulda gave you anything woulda gave you everything You know I say that I am better now better now I only say that cause youre not around not around You know I never meant to let you down let you down Woulda gave you anything woulda gave you everything  I seen you with your other dude He seemed like he was pretty cool I was so broken over you Life it goes on what can you do I just wonder what its gonna take Another foreign or a bigger chain Because no matter how my life has changed I keep on looking back on better days  You probably think that you are better now better now You only say that cause Im not around not around You know I never meant to let you down let you down Woulda gave you anything woulda gave you everything You know I say that I am better now better now I only say that cause youre not around not around You know I never meant to let you down let you down Woulda gave you anything woulda gave you everything Ohoh  I promise I swear to you Ill be okay Youre only the love of my life  You probably think that you are better now better now You only say that cause Im not around not around You know I never meant to let you down let you down Woulda gave you anything woulda gave you everything You know I say that I am better now better now I only say that cause youre not around not around You know I never meant to let you down let you down Woulda gave you anything woulda gave you everything Ohoh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2011-11-05,5,Pumped Up Kicks,Foster The People,Pumped Up KicksFoster The People,1,3.0,3,26,Roberts got a quick hand Hell look around the room he wont tell you his plan Hes got a rolled cigarette Hanging out his mouth hes a cowboy kid  Yeah he found a sixshooter gun In his dads closet with a box of fun things And I dont even know what But hes coming for you yeah hes coming for you wait  All the other kids with the pumped up kicks Youd better run better run outrun my gun All the other kids with the pumped up kicks Youd better run better run faster than my bullet  All the other kids with the pumped up kicks Youd better run better run outrun my gun All the other kids with the pumped up kicks Youd better run better run faster than my bullet  Daddy works a long day Hell be coming home late yeah hes coming home late And hes bringing me a surprise Cause dinners in the kitchen and its packed in ice  Ive waited for a long time Yeah the sleight of my hand is now a quickpull trigger I reason with my cigarette And say Your hairs on fire you must have lost your wits yeah  All the other kids with the pumped up kicks Youd better run better run outrun my gun All the other kids with the pumped up kicks Youd better run better run faster than my bullet  All the other kids with the pumped up kicks Youd better run better run outrun my gun All the other kids with the pumped up kicks Youd better run better run faster than my bullet  Run run run run Rurururun run run Rururururun run run run Rurururun Run run rurun run  All the other kids with the pumped up kicks Youd better run better run outrun my gun All the other kids with the pumped up kicks Youd better run better run faster than my bullet  All the other kids with the pumped up kicks Youd better run better run outrun my gun All the other kids with the pumped up kicks Youd better run better run faster than my bullet  All the other kids with the pumped up kicks Youd better run better run outrun my gun All the other kids with the pumped up kicks Youd better run better run faster than my bullet,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
113,2014-12-27,8,Animals,Maroon 5,AnimalsMaroon 5,1,4.0,3,17,Baby Im preying on you tonight Hunt you down eat you alive Just like animals Animals Like animals mals  Maybe you think that you can hide I can smell your scent for miles Just like animals Animals Like animals mals  Baby Im  So what you trying to do to me Its like we cant stop were enemies But we get along when Im inside you  Youre like a drug thats killing me I cut you out entirely But I get so high when Im inside you   Yeah you can start over you can run free You can find other fish in the sea You can pretend its meant to be But you cant stay away from me  I can still hear you making that sound Taking me down rolling on the ground  You can pretend that it was me but no  Baby Im preying on you tonight Hunt you down eat you alive Just like animals Animals Like animals mals  Maybe you think that you can hide I can smell your scent for miles Just like animals Animals Like animals mals  Baby Im  So if I run its not enough Youre still in my head forever stuck So you can do what you wanna do I love your lies Ill eat em up But dont deny the animal That comes alive when Im inside you  Yeah you can start over you can run free You can find other fish in the sea You can pretend its meant to be But you cant stay away from me  I can still hear you making that sound Taking me down rolling on the ground  You can pretend that it was me but no  Baby Im preying on you tonight Hunt you down eat you alive Just like animals Animals Like animals mals  Maybe you think that you can hide I can smell your scent for miles Just like animals Animals Like animals mals  Baby Im  Dont tell no lie lie lie lie You cant deny ny ny ny The beast inside side side side Yeah yeah yeah  No girl dont lie lie lie lie You cant deny ny ny ny The beast inside side side side Yeah yeah yeah  Just like animals Animals  Like animals mals  Just like animals Animals Like animals mals  Baby Im preying on you tonight Hunt you down eat you alive Just like animals Animals Like animals mals  Maybe you think that you can hide I can smell your scent for miles Just like animals Animals Like animals mals  Baby Im  Dont tell no lie lie lie lie You cant deny ny ny ny The beast inside side side side Yeah yeah yeah  No girl dont lie lie lie lie You cant deny ny ny ny The beast inside side side side Yeah yeah yeah,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
114,2011-04-16,3,Just Can't Get Enough,The Black Eyed Peas,Just Can't Get EnoughThe Black Eyed Peas,1,5.0,3,7,Boy I think about it every night and day Im addicted wanna jump inside your love I wouldnt wanna have it any other way Im addicted and I just cant get enough  I just cant get enough I just cant get enough I just cant get enough I just cant get enough  Honey got a sexy all steamin She givin hotness a new meanin Perfection mama you gleamin Inception you got a brother dreamin dreamin  Damn baby Im feignin Im tryina holler at you Im screamin Let me love you down this evenin Love you love you yeah you know you are my demon  Girl we could form a team and I could be the king you could be the queen and My minds dirty and it dont need cleanin I love you long time so you know the meanin  Oh baby I cant come down so please come help me out You got me feelin high and I cant step off the cloud And I just cant get enough  Boy I think about it every night and day Im addicted wanna jump inside your love I wouldnt wanna have it any other way Im addicted and I just cant get enough  I just cant get enough I just cant get enough I just cant get enough I just cant get enough  Honey got me runnin like Im Flo Jo Signed her name on my heart with an XO Love so sweet got me vexed though I wanna wish it right back like Presto yes  Meantime I wait for the next time She come around for a toast to the best time We LOL back and forth on the text line She got me fishin for her love I confess Im  Somethin bout her smile and the convo Got me high and I aint comin down yo My hearts pumpin out louder than electro She got me feelin like Mr Roboto  Oh baby I cant come down so please come help me out You got me feelin high and I cant step off the cloud And I just cant get enough  Boy I think about it every night and day Im addicted wanna jump inside your love I wouldnt wanna have it any other way Im addicted and I just cant get enough  I just cant get enough I just cant get enough I just cant get enough I just cant get enough  This has been a switchup  Switchup Switchup I just cant Switchup  Locked sunk in your bedrock Heart pumpin your loveshot Knocked out by your coldshot Im stuck in your headlock Switchup  Cantcant stopstop wontwont quitquit Makin me ffffffiend give it to me I want it allall know what I mean Your love is a dose of ecsta Switchup  Addicted I cant get away from you Afflicted I need it I miss it Switchup I want your lovin right next to me And I cant erase you out of my memoryory  I just cant Switchup,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
115,2011-09-03,5,Super Bass,Nicki Minaj,Super BassNicki Minaj,1,4.0,3,17,This one is for the boys with the booming systems Top down AC with the cooling systems When he come up in the club he be blazin up Got stacks on deck like he saving up  And he ill he real he might got a deal He pop bottles and he got the right kinda build He cold he dope he might sell coke He always in the air but he never fly coach  He a motherfucker trip trip Sailor of the ship ship When he make her drip drip Kiss him on the lip lip  Thats the kinda dude I was looking for And yes youll get slapped if you looking hoe  I said Excuse me Youre a hell of a guy I mean mymymymy youre like pelican fly Im mean youre so shy and Im loving your tie Youre like slicker than the guy with the thing on his eye oh  Yes I did Yes I did Somebody please them who the f I is I am Nicki Minaj I mack them dudes up Back coupes up and chuck the deuce up  Boy you got my heart beat running away Beating like a drum and its coming your way Cant you hear that boombadoomboomboombadoomboombass He got that super bass Boombadoomboomboombadoomboombass Yeah Thats that super bass  Boom Bass Boom Bass Boom Boom Bass Boom Bass Boom Bass Boom Bass Boom Bass Yeah Bass Bbbbbboombadoomboomboombadoomboombass He got that super bass Boomboombadoomboomboombadoomboombass Yeah Thats that super bass  This one is for the boys in the polos Entrepreneur niggas and the moguls He could ball with the crew He could solo But I think I like him better when he dolo  And I think I like him better with the fitted cap on He aint even gotta try to put the mack on He just gotta give me that look When he give me that look Then them panties coming off off Oh  I said Excuse me Youre a hell of a guy You know I really got a thing for American guys I mean sigh Sickening eyes I can tell that youre in touch with your feminine side Uh  Yes I did Yes I did Somebody please tell them who the f I is I am Nicki Minaj I mack them dudes up Back coupes up and chuck the deuce up  Boy you got my heart beat running away Beating like a drum and its coming your way Cant you hear that boombadoomboomboombadoomboombass He got that super bass Boombadoomboomboombadoomboombass Yeah Thats that super bass  Boom Bass Boom Bass Boom Boom Bass Boom Bass Boom Bass Boom Bass Boom BoomBass Yeah Bass Boombadoomboomboombadoomboombass He got that super bass Boomboombadoomboomboombadoomboombass Yeah Thats that super bass  See I need you in my life for me to stay No No No No No I know youll stay Oh no No No No No Dont go away Boy you got my heart beat running away Dont you hear that heart beat coming your way Oh it be like boombadoomboomboomboombadoomboomboom Cant you hear that boombadoomboomboombadoomboombass  Boy you got my heart beat running away Beating like a drum and its coming your way Cant you hear that boombadoomboomboombadoomboombass He got that super bass Boombadoomboomboombadoomboombass Yeah Thats that super bass  Boom Bass Boom Bass Boom BoomBassboom Bass Boom Bass Boom Bass Boom Bass boom Bass Boombadoomboomboombadoomboombass He got that super bass Boomboombadoomboomboombadoomboombass Yeah Thats that super bass,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
116,2015-03-07,3,Love Me Like You Do,Ellie Goulding,Love Me Like You DoEllie Goulding,1,6.0,3,7,Youre the light youre the night Youre the color of my blood Youre the cure youre the pain Youre the only thing I wanna touch Never knew that it could mean so much so much  Youre the fear I dont care Cause Ive never been so high Follow me through the dark Let me take you past our satellites You can see the world you brought to life to life  So love me like you do lololove me like you do Love me like you do lololove me like you do Touch me like you do tototouch me like you do What are you waiting for  Fading in fading out On the edge of paradise Every inch of your skin is a holy grail Ive gotta find Only you can set my heart on fire on fire  Yeah Ill let you set the pace Cause Im not thinking straight My heads spinning around I cant see clear no more What are you waiting for  Love me like you do lololove me like you do Like you do Love me like you do lololove me like you do Touch me like you do tototouch me like you do What are you waiting for  Love me like you do lololove me like you do Like you do Love me like you do lololove me like you do Yeah Touch me like you do tototouch me like you do What are you waiting for  Ill let you set the pace Cause Im not thinking straight My heads spinning around I cant see clear no more What are you waiting for  Love me like you do lololove me like you do Like you do Love me like you do lololove me like you do Yeah yeah Touch me like you do tototouch me like you do What are you waiting for  Love me like you do lololove me like you do Like you do Love me like you do lololove me like you do Yeah Touch me like you do tototouch me like you do Ah What are you waiting for,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
117,2017-07-01,7,Something Just Like This,The Chainsmokers & Coldplay,Something Just Like ThisThe Chainsmokers & Coldplay,1,8.0,3,17,Ive been reading books of old The legends and the myths Achilles and his gold Hercules and his gifts Spidermans control And Batman with his fists And clearly I dont see myself upon that list  She said whered you wanna go How much you wanna risk Im not looking for somebody With some superhuman gifts Some superhero Some fairytale bliss Just something I can turn to Somebody I can kiss I want something just like this  Doodoodoo doodoodoo Doodoodoo doodoo Doodoodoo doodoodoo Oh I want something just like this Doodoodoo doodoodoo Doodoodoo doodoo Doodoodoo doodoodoo  Oh I want something just like this I want something just like this  Ive been reading books of old The legends and the myths The testaments they told The moon and its eclipse And Superman unrolls A suit before he lifts But Im not the kind of person that it fits  She said whered you wanna go How much you wanna risk Im not looking for somebody With some superhuman gifts Some superhero Some fairytale bliss Just something I can turn to Somebody I can miss  I want something just like this I want something just like this  Oh I want something just like this Doodoodoo doodoodoo Doodoodoo doodoo Doodoodoo doodoodoo Oh I want something just like this Doodoodoo doodoodoo Doodoodoo doodoo Doodoodoo doodoodoo  Whered ya wanna go How much you wanna risk Im not looking for somebody With some superhuman gifts Some superhero Some fairytale bliss Just something I can turn to Somebody I can kiss I want something just like this  Oh I want something just like this Oh I want something just like this Oh I want something just like this,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2015-11-28,29,Drag Me Down,One Direction,Drag Me DownOne Direction,1,26.0,3,15,Ive got fire for a heart Im not scared of the dark Youve never seen it look so easy I got a river for a soul And baby youre a boat Baby youre my only reason  If I didnt have you there would be nothing left The shell of a man that could never be his best If I didnt have you Id never see the sun You taught me how to be someone yeah  All my life you stood by me When no one else was ever behind me All these lights they cant blind me With your love nobody can drag me down  All my life you stood by me When no one else was ever behind me All these lights they cant blind me With your love nobody can drag me down  Nobody nobody Nobody can drag me down Nobody nobody Nobody can drag me down  Ive got fire for a heart Im not scared of the dark Youve never seen it look so easy I got a river for a soul And baby youre a boat Baby youre my only reason  If I didnt have you there would be nothing left nothing left The shell of a man that could never be his best be his best If I didnt have you Id never see the sun see the sun You taught me how to be someone yeah  All my life you stood by me When no one else was ever behind me All these lights they cant blind me With your love nobody can drag me down  Nobody nobody Nobody can drag me down Nobody nobody Nobody can drag me  All my life you stood by me When no one else was ever behind me All these lights they cant blind me With your love nobody can drag me down  All my life you stood by me When no one else was ever behind me All these lights they cant blind me With your love nobody can drag me down  Nobody nobody Nobody can drag me down Nobody nobody Nobody can drag me down  Nobody nobody Nobody can drag me down Nobody nobody Nobody can drag me down,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
119,2018-11-03,79,Killshot,Eminem,KillshotEminem,1,70.0,3,6,You sound like a bitch bitch Shut the fuck up When your fans become your haters You done Fuck your beards weird Alright You yellin at the mic you weird beard We doin this once Your beards weird why you yellin at the mic  Rihanna just hit me on the text Last night I left hickeys on her neck Wait you just dissed me Im perplexed Insult me in a line compliment me on the next damn Im really sorry you want me to have a heart attack Was watchin 8 Mile on my NordicTrack Realized I forgot to call you back Heres that autograph for your daughter I wrote it on a Starter cap Stan Stan son listen man dad isnt mad But how you gonna name yourself after a damn gun and have a man bun The giants woke eyes open undeniable Supplyin smoke got the fire stoked Say you got me in a scope but you grazed me I say one call to Interscope and youre Swayze Your reply got the crowd yelling Woo So before you die lets see who can outpetty who With your corny lines Slim youre old Ow Kelly ooh but Im 45 and Im still outselling you By 29 I had three albums that had blew Now lets talk about somethin I dont really do Go in someones daughters mouth stealin food But youre a fuckin mole hill now Ima make a mountain out of you woo Ho chill actin like you put the chrome barrel to my bone marrow Gunner bitch you aint a bow and arrow Say youll run up on me like a phone bill sprayin lead Playin dead thats the only time you hold still Are you eating cereal or oatmeal What the fucks in the bowl milk Wheaties or Cheerios Cause Im takin a shit in em Kelly I need reading material Dictionary Yo Slim your last four albums sucked Go back to Recovery oh shoot that was three albums ago What do you know Oops know your facts before you come at me lil goof Luxury oh you broke bitch Yeah I had enough money in 02 To burn it in front of you ho Younger me No youre the whack me Its funny but so true Id rather be 80yearold me than 20yearold you Till Im getting oldaged still can fill a whole page with a 10 year olds rage Got more fans than you in your own city lil kiddy Go play feel like Im babysitting Lil Tay Got the Diddy okay so you spent your whole day Shootin a video just to fuckin dig your own grave Got you at your own wake Im the billy goat You aint never made a list next to no Biggie no Jay Next to Taylor Swift and that Iggy hoe you about to really blow Kelly theyll be putting your name Next to Ja next to Benzino die motherfucker Like the last motherfucker sayin Hailie in vain Alien brain you Satanist yeah My biggest flops are your greatest hits The games mine again and aint nothin changed but the locks So before I slay this bitch mwah give Jade a kiss Gotta wake up Labor Day to this the fuck Bein rich aimed by some prick usin my name for clickbait In a state of bliss cause I said his goddamn name Now I gotta cock back aim yeah bitch pop champagne to this Its your moment this is it As big as youre gonna get so enjoy it Had to give you a career to destroy it Lethal injection go to sleep six feet deep Ill give you a B for the effort but if I was three Foot 11 youd look up to me and for the record You would suck a dick to fuckin be me for a second Lick a ballsack to get on my channel Give your life to be as solidified This motherfuckin shit is like Rambo when hes out of bullets So what good is a fuckin machine gun when its out of ammo Had enough of this tattedup mumble rapper How the fuck can him and I battle Hell have to fuck Kim in my flannel Ill give him my sandals Cause he knows long as Im Shady hes gon have to live in my shadow Exhausting letting off on my offspring Like a gun barrel bitch get off me You dance around it like a sombrero we can all see Youre fuckin salty cause Young Geralds ballsdeep inside of Halsey Your red sweater your black leather You dress better I rap better That a death threat or a love letter Little white toothpick Thinks its over a pic I just dont like you prick Thanks for dissing me Now I had an excuse on the mic to write Not Alike But really I dont care whos in the right But youre losin the fight you picked Who else want it Kells Attempt fails Budden Ls Fuckin nails in these coffins as soft as Cottonelle Killshot I will not fail Im with the Doc still But this idiots boss pops pills and tells him hes got skills But Kells the day you put out a hits the day Diddy admits That he put the hit out that got Pac killed ah Im sick of you bein whack And still usin that motherfuckin AutoTune so lets talk about it lets talk about it Im sick of your mumble rap mouth Need to get the cock up out it before we can even talk about it talk about it Im sick of your blonde hair and earrings Just cause you look in the mirror and think youre Marshall Mathers Marshall Mathers Dont mean you are and youre not about it So just leave my dick in your mouth and keep my daughter out it  You fuckin oh And Im just playin Diddy you know I love you,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2012-01-07,3,The One That Got Away,Katy Perry,The One That Got AwayKaty Perry,1,5.0,3,11,Summer after high school when we first met Wed make out in your Mustang to Radiohead And on my 18th birthday we got matching tattoos  Used to steal your parents liquor and climb to the roof Talk about our future like we had a clue Never plan that one day Id be losing you  In another life I would be your girl Wed keep all our promises be us against the world In another life I would make you stay So I dont have to say you were the one that got away the one that got away  I was June and you were my Johnny Cash Never one without the other we made a pact Sometimes when I miss you I put those records on whoa  Someone said you had your tattoo removed Saw you downtown singing the blues Its time to face the music Im no longer your muse  But in another life I would be your girl Wed keep all our promises be us against the world In another life I would make you stay So I dont have to say you were the one that got away the one that got away  The one the one the one The one that got away  All this money cant buy me a time machine no Cant replace you with a million rings no I shouldve told you what you meant to me whoa Cause now I pay the price  In another life I would be your girl Wed keep all our promises be us against the world In another life I would make you stay So I dont have to say you were the one that got away the one that got away  The one the one The one the one The one the one  In another life I would make you stay So I dont have to say you were the one that got away The one that got away,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
121,2015-01-17,15,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj","Bang BangJessie J, Ariana Grande & Nicki Minaj",1,17.0,3,23,Jessie J She got a body like an hourglass But I can give it to you all the time She got a booty like a Cadillac But I can send you into overdrive oh  Jessie J amp Ariana Grande Youve been waiting for that ooh Step on up swing your bat  Jessie J See anybody could be bad to you You need a good  Jessie J amp Ariana Grande Girl to blow your mind yeah  Bang bang into the room I know you want it Bang bang all over you Ill let you have it Wait a minute let me take you there ah Wait a minute tell you ah hey  Bang bang there goes your heart I know you want it Back back seat of my car Ill let you have it Wait a minute let me take you there ah Wait a minute tell you ah hey  Ariana Grande She mightve let you hold her hand in school But Imma show you how to graduate mmm No I dont need to hear you talk the talk Just come and show me what your momma gave oh babe  Jessie J amp Ariana Grande Youve got a very big shh Mouth but dont say a thing  Ariana Grande See anybody could be good to you You need a bad girl to blow your mind  Jessie J amp Ariana Grande Bang bang into the room I know you want it Bang bang all over you Ill let you have it Wait a minute let me take you there ah Wait a minute tell you ah hey  Bang bang there goes your heart I know you want it There goes your heart oh Back back seat of my car Ill let you have it Seat of your car Wait a minute let me take you there ah Wait a minute tell you ah hey  Nicki Minaj You know what girlfriends Let me show you how to do it  Its Myx moscato its frizz in a bottle Its Nicki full throttle its oh oh Swimming in the grotto we winning in the lotto We dipping in the pot of blue fo sure  Kitten so good its dripping on wood Get a ride in the engine that could go Batman robbin it bang bang cockin it Queen Nicki dominant prominent  Its me Jessie and Ari if they test me they sorry Ride us up like a Harley then pull off in this Ferrari If he hanging we banging phone ranging he slanging It aint karaoke night but get the mic cause Im singing  B to the A to the N to the G to the uh Bbbbbbang bang B to the A to the N to the G to the hey  Jessie J See anybody could be good to you You need a bad girl to blow your mind your mind okay  Jessie J amp Ariana Grande Bang bang into the room I know you want it Bang bang all over you Ill let you have it Bbang bang bang bang bang Wait a minute let me take you there ah Wait a minute tell you ah hey yeah uhuh  Bang bang there goes your heart I know you want it There goes your heart Back back seat of my car Ill let you have it Back of my car Wait a minute let me take you there ah Let me take you there Wait a minute tell you ah hey  Bang bang into the room I know you want it Bang bang all over you Ill let you have it All over you baby  Nicki Minaj Yo I said bang bang Bang bbang bang Bang bang bang Bang bbang bang  Jessie J amp Ariana Grande Bang bang there goes your heart I know you want it Back back seat of my car Ill let you have it Wait a minute let me take you there ah Wait a minute tell you ah hey,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
